Country Name,Country Code,Series Name,Series Code,1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Arab World,ARB,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,51.8248561342099,..,..,..,..,52.9039833003832,..,..,..,..,52.7630046665188,..,..,..,..,63.7917252177336,63.1485673857682,63.8013928405267,63.3915413152589,62.9946142267713,81.9366296204055,83.1514632879047,..,..
Arab World,ARB,Population density (people per sq. km of land area),EN.POP.DNST,22.0228249364582,22.6986994089158,23.21615094237,23.7262882926834,24.2300581080086,24.7398492321736,25.262227679424,25.7978850120147,26.3475940529911,26.9183589221422,27.5171693244783,28.1493246566794,28.8174723421756,29.5188274380344,30.2461209675927,30.9935308381394,31.7381399136291,32.4847739143703,33.2335626698178,33.9815145605984,34.7240744586427,35.4595813186087,36.1849428468635,36.9006420043588,..
Arab World,ARB,Population growth (annual %),SP.POP.GROW,2.54877476547126,3.06897264273624,2.27965278596936,2.19733818745283,2.12325589704889,2.10396162441127,2.11148597692737,2.12038834970612,2.13082987508619,2.1646516026475,2.22445176636732,2.29740341107672,2.37413006739089,2.43396656741861,2.46392053216866,2.44820103735421,2.40239318150495,2.35252747176797,2.30507262677273,2.2488442910042,2.18519686056942,2.11821040421212,2.04560093853713,1.97789218715714,..
Arab World,ARB,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,30.1763354607499,30.6651458497229,30.7232312968598,30.6897233189047,30.6431467731799,30.5956426017979,30.5499474003448,30.5030089972522,30.5221899953081,30.4648245871417,30.2164497717406,29.9824210345825,29.7531908699089,29.3525201618494,29.2864741610216,29.233241220034,29.1425685002194,28.6892156456089,28.6223273656214,28.5838580983318,28.579357732112,28.6158973704718,28.6969915623306,28.7799432647307,..
Arab World,ARB,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,4.32819517412245,..,..,..,..,4.31246175693637,..,..,..,..,4.20642884435748,..,..,..,..,4.20217897014787,4.2660818072258,..,..
Central Europe and the Baltics,CEB,Agricultural land (% of land area),AG.LND.AGRI.ZS,56.2401354826512,55.7406810276298,55.2714070110691,55.2268493981639,54.7603791746966,54.7073952056141,53.4917859023165,52.072699187236,50.9978554241719,50.144025577678,49.4226217243029,49.4775606470998,49.356812836705,48.3621386749361,48.6055225166015,48.5458837292348,47.6944963137887,47.8716576945136,47.5157603523584,46.9582643764475,46.8955893819715,46.9886190688952,46.7157078426767,..,..
Central Europe and the Baltics,CEB,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,49193.884316302,45843.9814381856,45259.3113941244,44930.452481817,43307.434342352,41993.6525486257,40115.0052655705,39113.3194155535,38530.7505839356,39708.0394067764,39769.1825781062,39956.6467266258,39658.0448324449,39468.9743994768,39272.4467153465,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,Arable land (% of land area),AG.LND.ARBL.ZS,39.6533499019671,39.1545002350892,39.0496046914053,39.1590633550938,38.5901849077411,38.5789760076644,37.9922456711504,36.1993816516514,35.5649498315497,34.9722100053363,34.6306446213356,34.5688243610762,34.7316488562006,33.9002271052728,34.1575009635909,34.4334152372737,33.6457722351674,33.8260785775851,33.6372079278823,32.933082313147,33.0956146343519,32.9815466257992,32.7870674686587,..,..
Central Europe and the Baltics,CEB,"Armed forces personnel, total",MS.MIL.TOTL.P1,839000,1139000,1064650,1029750,1019730,981920,945000,777800,717800,663800,595000,601000,544000,532000,522000,493193,488712,465900,519910,515860,522010,521590,510860,..,..
Central Europe and the Baltics,CEB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.35742662873523,7.54360333701818,7.68157217206082,7.48940537082653,7.07247788275508,6.69392877627553,6.60642023383274,6.82212550066721,6.75654043975243,6.99737292073433,6.92388059878131,6.97931376004879,7.24335995541208,7.27112279187327,7.14869530843957,6.50781500984347,6.82004229978208,6.86434946488299,6.50436699486502,6.3448382618131,6.14888253990517,..,..,..,..
Central Europe and the Baltics,CEB,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,92.7068715356018,101.335067277163,102.007434745227,102.997322127921,103.011300925904,97.774056779942,90.9526804018442,101.966552855601,93.6143127199255,88.5469962092033,113.10686760518,96.7645244517894,91.5672528554187,83.6768547644736,103.357046539592,100.41107259622,93.6177722236472,103.023181789979,93.0903933521112,106.521373244035,115.819083081526,..,..,..,..
Central Europe and the Baltics,CEB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.4337527059959,11.4945835385255,11.5202990738752,11.4090450502819,11.2773264676081,11.2558567801388,11.006848020159,11.0041177370781,11.1647529952989,11.3200586670564,11.1168839473772,11.3453721025587,11.2859409129945,11.389898208258,11.3726330952733,11.4347653670017,11.4299172841439,11.3167231657085,11.4967288607324,11.4105615229753,11.375115818527,11.8380878167684,11.5980344668056,..,..
Central Europe and the Baltics,CEB,Forest area (% of land area),AG.LND.FRST.ZS,32.1587075793966,32.213952382304,32.2656950153063,32.3218152418387,32.3767689328238,32.4311361802427,32.4878544714568,32.6187217573975,32.7991619095323,32.9299284789385,33.056198993084,33.191756233276,33.288375005254,33.387420882183,33.4834145198211,33.549228062218,33.6436077677606,33.7487823389892,33.8605781167193,33.9335046844288,34.0397803140002,34.1458240434223,34.2517201114493,..,..
Central Europe and the Baltics,CEB,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.6,..,1.3,1.3,..,..,..
Central Europe and the Baltics,CEB,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,International migrant stock (% of population),SM.POP.TOTL.ZS,..,3.33967901553609,..,..,..,..,3.02273188460915,..,..,..,..,3.14434682721334,..,..,..,..,3.22912906734273,..,..,..,..,3.27849803749078,..,..,..
Central Europe and the Baltics,CEB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.8695267645831,71.0258932341809,71.3354652442541,71.5175893276137,71.8981182658969,72.184734648016,72.7196903521431,73.0979928642325,73.2443135682501,73.3838286851526,73.7394039227774,73.8400466808689,74.0947247807244,74.2523833324924,74.5775390218701,74.9318257000873,75.2953487288,75.8884748834282,75.993488603453,76.3551629869809,76.6854764213554,76.5910702431929,76.603130126638,..,..
Central Europe and the Baltics,CEB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.28025124880541,2.36671961326339,2.24272059887914,2.32914053659851,2.17049023891575,1.95232022579597,1.86081841280401,1.89315082262203,1.8957008064104,1.86186522092112,1.7583472905959,1.78549904930421,1.70697143394829,1.66775602867251,1.53582524304595,1.54308310412156,1.48226388706665,1.41592522901744,1.40505737662814,1.37905866702587,1.41780726322866,1.53614603598727,1.49129549848754,1.61077601520534,..
Central Europe and the Baltics,CEB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,14.2183074404811,13.6316562694305,13.054132473698,12.3820699504304,11.6534140497515,10.968176620752,10.4412210653312,9.95660484906636,9.60072998084329,9.21323709508923,8.78488775903064,8.33181930055521,7.75179517440706,7.18044275666449,6.71927523230505,6.29314355218982,6.01254455794884,5.74049215465621,5.54590570553961,5.34636261095676,5.07893239405104,4.86261662337145,4.65153051753083,4.40962372580083,..
Central Europe and the Baltics,CEB,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,28.2717743389504,..,..,..,..,23.3630024927217,..,..,..,..,21.2040073992988,..,..,..,..,23.1602760618489,22.7136191798621,21.2021839890732,21.7067973660278,22.211489225871,22.200347635756,22.2197489488762,..,..
Central Europe and the Baltics,CEB,Population density (people per sq. km of land area),EN.POP.DNST,99.5673841809833,99.4729345809774,99.147099244904,99.0574647588015,98.8304074435436,98.7346257880767,98.1102271119678,97.5625727686708,97.073214351935,96.7670536706145,96.4859909462582,96.2341277837491,95.9897992000587,95.6396804290655,95.2979247835979,95.0297938792215,94.6815611983101,94.3444760307422,94.1445062126306,93.8523755293138,93.6566150254285,93.4413112332841,93.2029953861731,92.9611601458629,..
Central Europe and the Baltics,CEB,Population growth (annual %),SP.POP.GROW,-0.0562229093234947,-0.0966682563838361,-0.318541311719969,-0.0949261227984408,-0.230120671655854,-0.0960110644714405,-0.638695660040483,-0.558203114413303,-0.651966046990239,-0.314487973896931,-0.275992769179041,-0.27459440710696,-0.256601993377529,-0.374679930813329,-0.358131538445491,-0.192447805307978,-0.362709819221024,-0.353691942002371,-0.229154983893395,-0.213201830007392,-0.209757192601487,-0.230373722299447,-0.25509755679262,-0.259471532334544,..
Central Europe and the Baltics,CEB,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,16.4000353500622,16.3073532155195,16.2520699573645,16.1636315292558,16.1056478501875,16.0312133855256,16.0457401144927,16.0614350723834,16.1424361679599,16.1852342972444,16.2192931690069,16.2517156631262,16.2742809131295,16.3102524913487,16.3450086648652,16.3604229802472,16.4093260224374,16.4610207749226,16.5313559036263,16.6068816330896,16.6780379802983,16.7505689649964,16.82362094625,16.8928717445025,..
Central Europe and the Baltics,CEB,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,19.7154432179202,..,..,..,..,18.2405481905954,..,..,..,..,18.0960515812889,..,..,..,..,15.5787897326952,15.1573079416604,..,..
East Asia & Pacific,EAS,Agricultural land (% of land area),AG.LND.AGRI.ZS,50.9786847913638,50.7766040977193,50.8620153414162,51.2059084318624,51.2992090407858,51.0079715568546,51.16913578467,51.1009506226494,50.5694964281561,49.6300360998987,49.792079253269,49.9840208898874,49.4591064203586,49.1810042718792,48.9278305898797,48.6912032101648,48.2968122787665,48.7956202401991,48.6667205659474,48.3401672633325,48.7770047342764,47.678013010932,47.7837798916902,..,..
East Asia & Pacific,EAS,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,956112.687406875,964032.865617527,963297.886972631,957370.300866265,958322.07008455,961273.694051913,933350.995943196,930928.156058386,931527.155993471,915819.411666993,965884.229245739,995272.415456857,1022497.91979444,1048726.10990878,1063870.34138215,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,Arable land (% of land area),AG.LND.ARBL.ZS,9.87409934949261,9.52694941322024,9.37018374014561,9.53122157012731,9.71610198020067,9.7979322758733,9.86722176528941,9.87219547036421,9.66569695139531,9.60269577079926,9.72599989269449,9.75000774780435,9.49018418636151,9.36749837894953,9.39900027721326,9.50389651914521,9.36403801141253,9.54224623875286,9.53527213867468,9.49826421254433,9.55350180358996,10.0692977426841,10.0570086034922,..,..
East Asia & Pacific,EAS,"Armed forces personnel, total",MS.MIL.TOTL.P1,7526000,9457800,9448270,9069700,9293400,9272080,9364600,9144600,9200800,9182800,8650250,9178000,9022000,8296000,8298000,8428299,8455299,8603966,8628630,8629430,8527430,8380930,8322570,..,..
East Asia & Pacific,EAS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.00094872844211,3.15259988075274,3.26426393688834,3.28338470848534,3.07958543852236,3.11295149835727,3.19835389811007,3.2348307162306,3.42446253875265,3.76286418408179,4.11996270239098,4.39808421181474,4.67111039044672,4.91876480501276,5.15511507811229,5.30529611231587,5.70178362267973,6.19002419319881,6.3070918410316,6.33044865268852,6.2935261143181,..,..,..,..
East Asia & Pacific,EAS,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,66.359964530259,70.6973035319131,75.3742227923312,76.8623545749632,78.1437789567025,81.6124131790902,85.3946121392924,87.6398834115714,91.0126949883361,91.2670055468699,97.7106255822957,100.217269617426,103.553206692623,107.391026496133,113.508393868705,115.81157242084,118.521975681566,124.362181130314,129.390250117844,131.309979453007,133.071043050565,..,..,..,..
East Asia & Pacific,EAS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.66338002082712,6.72099695395794,6.68527469941295,6.66645351051918,6.65628173078186,6.64710170161454,6.62850892906351,6.60574555603767,6.61799953595531,6.62604244108285,6.61026205979136,6.68997999585551,6.86544217688219,6.94990952424888,7.04868588047224,7.0533932169666,7.09514599726347,7.13936780454682,7.15630359145812,7.16812566379831,7.17772032966612,7.16875345442555,7.30663773642434,..,..
East Asia & Pacific,EAS,Forest area (% of land area),AG.LND.FRST.ZS,25.7318661726183,25.7210385077452,25.7103162637753,25.6994780590633,25.6886396182549,25.6778020949035,25.6821842602028,25.7641739598457,25.8470005294916,25.9298015475408,26.0122199211772,26.0945665259663,26.107966391026,26.121422540741,26.1351215596304,26.1486109632128,26.1620018969499,26.1967230756875,26.2314869866109,26.2661867716589,26.300929916526,26.3356638237114,26.3598455773135,..,..
East Asia & Pacific,EAS,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,..,1.5,1.4,..,..,..
East Asia & Pacific,EAS,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,International migrant stock (% of population),SM.POP.TOTL.ZS,..,0.695981909937319,..,..,..,..,0.774455651656274,..,..,..,..,0.886947569270121,..,..,..,..,1.04672265111494,..,..,..,..,1.13354526033843,..,..,..
East Asia & Pacific,EAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.8496122110574,70.0275429856225,70.3037064750155,70.5849645434091,70.8815161721325,71.2018842162962,71.5790095318242,71.9521541854592,72.3032306985278,72.6413387994024,72.9632426457228,73.2337762134081,73.5158126814504,73.7610119967372,73.9808397352339,74.2072639953092,74.3839146463837,74.5460644618497,74.7411842008234,74.9190715423245,75.0860081183076,75.2489157797136,75.3957316449765,..,..
East Asia & Pacific,EAS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.43907285882476,1.40261209609357,1.43719783708083,1.45049026363317,1.41819607309268,1.41874190088069,1.37084832898851,1.44550219467421,1.48986701762574,1.48938786967838,1.47107389993553,1.49067918996929,1.52378521866351,1.53932675480201,1.54608065753418,1.65549346522484,1.55876607430905,1.5482065137939,1.56284404530524,1.62754552612412,1.6817374915836,1.73173468577616,1.70790838873999,1.69442074955674,..
East Asia & Pacific,EAS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,39.3,38.1,36.9,35.6,34.3,32.9,31.5,30,28.4,26.8,25.4,23.8,22.5,21.2,20.3,19.1,18.1,17.2,16.3,15.5,14.8,14.2,13.6,13.1,..
East Asia & Pacific,EAS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,38.8149451255441,..,..,..,..,40.0389195997358,..,..,..,..,43.6808172455285,..,..,..,..,43.3838238335495,42.6890697369782,42.9344086049393,42.8810914595395,43.584273328111,42.6649123542981,42.5934606302832,..,..
East Asia & Pacific,EAS,Population density (people per sq. km of land area),EN.POP.DNST,78.63220563195,79.5806392125203,80.5119238383742,81.4202507684887,82.2947882511898,83.1125632176984,83.9431403986083,84.6953666009498,85.4118411141708,86.0938198056547,86.7507431687577,87.3989834709389,88.0408850240004,88.6586931474353,89.2873028125264,89.8993203922403,90.5057376710779,91.1116967298404,91.7329052803786,92.3571696570008,92.9900399620816,93.6199375259241,94.2226702075815,94.8636659149228,..
East Asia & Pacific,EAS,Population growth (annual %),SP.POP.GROW,1.23536876748109,1.20637165861446,1.16978413309559,1.12818932502221,1.07410315547631,0.99371416329852,0.939572754222141,0.897398056536375,0.843936418205942,0.796563571146834,0.762631170431888,0.74711814775111,0.735048531229182,0.70210432973758,0.708464526470138,0.685699035489435,0.675179891102175,0.669637855248055,0.681756209614861,0.680719607941228,0.685266992402077,0.677444091842546,0.684098408862326,0.680298813363251,..
East Asia & Pacific,EAS,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,15.5676039710714,15.3337459189071,15.0890188072711,14.8519288688352,14.6298975573556,14.4224778793907,14.2282822182746,13.9880847911843,13.7377168273934,13.4896735328807,13.2739734313375,13.0749596502595,12.9010485891696,12.7526624483583,12.6251034247469,12.5000881319557,12.3841334395294,12.2702832475151,12.1629577244148,12.0625740664807,11.9676389076806,11.8798281565292,11.7964520922645,11.7152064430383,..
East Asia & Pacific,EAS,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,12.0679464266214,..,..,..,..,11.2199482103938,..,..,..,..,10.8381791185602,..,..,..,..,9.54554381016362,9.50929037179528,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.3320273423346,47.4016430876591,47.430713038105,48.1574141844375,48.2050445274329,48.3951357652576,48.4969176707614,48.4106754047589,48.3545603437731,47.3974754502391,47.6099997945218,47.5982670834018,47.4600025624789,47.6267552017549,47.7603475498761,47.9128303554263,47.9736030796799,48.0508409531124,48.127728934917,48.1933622572241,48.2586113571025,49.1367637838436,49.0185364805414,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,791139.239733185,810573.532477335,810867.71384794,803184.6264812,809053.183724195,809152.121569999,781633.772663807,775470.581410255,783365.234130476,775426.523536599,818273.585326539,852212.953174355,880544.692099686,896887.329587204,921271.889365832,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Arable land (% of land area),AG.LND.ARBL.ZS,11.5352560103796,11.4689159040838,11.4799357320792,11.5058446987961,11.5302608615368,11.5661070752994,11.5667601161529,11.4200039530454,11.2958879123244,11.253413490942,11.4010241786977,11.3313060577112,11.0414403606773,11.0790916645095,11.1365472484031,11.1965848025309,11.1744014569389,11.133952247208,11.1550407471807,11.1544696737364,11.1926061064787,12.043176217497,12.0413846385624,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Armed forces personnel, total",MS.MIL.TOTL.P1,4882000,6777900,6817800,6243950,6458150,6438850,6549600,6312200,6363400,6410800,5857250,6361000,6240000,5520000,5522000,5599442,5626442,5775930,5801730,5802030,5802030,5652030,5505730,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.15837655011885,2.32265533924762,2.41241656713429,2.41649585643801,2.25260477227062,2.24450458086529,2.30216826275951,2.35936459250776,2.55625053689846,2.94210215699329,3.32586792353651,3.66807407535873,3.97555869926586,4.24117064801752,4.52284960191798,4.74979148692273,5.13658805605719,5.68848786862672,5.82125352176721,5.84531756868058,5.82786717938883,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,64.4115713877732,68.7584258938463,73.4652772054699,75.0456174573533,76.4302899466624,79.7557260260279,83.9188304320088,86.2818643460979,89.9174816196609,91.4050033842192,97.1942455335149,99.9999539868859,103.512295435241,108.789510442091,114.892549973467,117.065175142714,120.127705043556,125.896656883199,130.994850971701,133.256486878489,135.134407575409,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.68124790196939,6.71810886393142,6.69355769488973,6.64437544616106,6.62727632169356,6.59242556173276,6.58139379979747,6.56467490800697,6.5481096574046,6.53787468249949,6.54739469212773,6.60448492588754,6.80668419620154,6.88352651464916,6.96829426207686,6.97824870404614,6.99714513684203,7.01790543320313,7.02709069811457,7.03804824481253,7.04394995201497,7.01770506694327,7.15667997731226,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Forest area (% of land area),AG.LND.FRST.ZS,28.3436258100343,28.3308039767057,28.3179826210879,28.3051435296637,28.2923040104231,28.2794659691159,28.2924688703151,28.4414582249439,28.5914713861227,28.7413851142274,28.8906477295146,29.0398029299479,29.1248538692702,29.2100133929034,29.2956540071662,29.3809246546403,29.4662523707644,29.508896197312,29.5518575210729,29.5946888093946,29.6373883901006,29.6800887553227,29.7227914735044,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.1,..,1.5,1.4,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,International migrant stock (% of population),SM.POP.TOTL.ZS,..,0.184665034770086,..,..,..,..,0.226025126185276,..,..,..,..,0.291402967497887,..,..,..,..,0.378954863341399,..,..,..,..,0.415425218892789,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.8392899724508,69.0669979931216,69.3291428057192,69.6236676045002,69.9489198283909,70.2973143443016,70.662426224485,71.0341380754328,71.399436899226,71.7488744213025,72.0759588694576,72.3755705163525,72.6468109886706,72.894350669698,73.1234997434121,73.3356359984053,73.5318739586159,73.7153837228984,73.8886926133351,74.0534307804421,74.2139076788083,74.3710640140637,74.5276559956051,..,..
